instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
2096,2011/4/2,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,0,5
2097,2011/4/2,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,1,4
2098,2011/4/2,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,5,7
2099,2011/4/2,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,2,16
2100,2011/4/2,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,10,45
2101,2011/4/2,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,22,65
2102,2011/4/2,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,41,113
2103,2011/4/2,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,72,126
2104,2011/4/2,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,84,100
2105,2011/4/2,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,56,81
2106,2011/4/2,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,97,93
2107,2011/4/2,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,72,64
2108,2011/4/2,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,111,85
2109,2011/4/2,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,89,95
2110,2011/4/2,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,69,110
2111,2011/4/2,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,71,77
2112,2011/4/2,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,29,56
2113,2011/4/2,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,24,53
2114,2011/4/2,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,14,41
2115,2011/4/2,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,20,33
2116,2011/4/3,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,8,31
2117,2011/4/3,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,8,26
2118,2011/4/3,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,5,19
2119,2011/4/3,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0,3,8
2120,2011/4/3,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0
2121,2011/4/3,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,1,4
2122,2011/4/3,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,10,23
2123,2011/4/3,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,13,20
2124,2011/4/3,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,18,44
2125,2011/4/3,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,68,74
2126,2011/4/3,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104
2127,2011/4/3,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,139,104
2128,2011/4/3,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,166,147
2129,2011/4/3,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,219,148
2130,2011/4/3,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,240,109
2131,2011/4/3,2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0,174,118
2132,2011/4/3,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,147,156
2133,2011/4/3,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,148,126
2134,2011/4/3,2,0,4,18,0,0,0,2,0.46,0.4545,0.31,0,71,101
2135,2011/4/3,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,51,93
2136,2011/4/3,2,0,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,24,55
2137,2011/4/3,2,0,4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,8,37
2138,2011/4/3,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,7,29
2139,2011/4/3,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,9,22
2140,2011/4/4,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,1,5
2141,2011/4/4,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,7,4
2142,2011/4/4,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1
2143,2011/4/4,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1,0
2144,2011/4/4,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,1,1
2145,2011/4/4,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,0,7
2146,2011/4/4,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,3,43
2147,2011/4/4,2,0,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,7,150
2148,2011/4/4,2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,31,308
2149,2011/4/4,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,24,134
2150,2011/4/4,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,35,55
2151,2011/4/4,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,58,66
2152,2011/4/4,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,59,98
2153,2011/4/4,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,47,92
2154,2011/4/4,2,0,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,47,76
2155,2011/4/4,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,47,96
2156,2011/4/4,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,59,130
2157,2011/4/4,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,83,283
2158,2011/4/4,2,0,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,78,308
2159,2011/4/4,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,51,227
2160,2011/4/4,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,40,133
2161,2011/4/4,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,19,76
2162,2011/4/4,2,0,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,17,58
2163,2011/4/4,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,18,30
2164,2011/4/5,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12
2165,2011/4/5,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,10,5
2166,2011/4/5,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,0,5
2167,2011/4/5,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,1,3
2168,2011/4/5,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,0,2
2169,2011/4/5,2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,0,5
2170,2011/4/5,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,2,36
2171,2011/4/5,2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,10,124
2172,2011/4/5,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,9,148
2173,2011/4/5,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,2,44
2174,2011/4/5,2,0,4,10,0,2,1,3,0.34,0.303,0.81,0.3881,3,25
2175,2011/4/5,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,1,18
2176,2011/4/5,2,0,4,12,0,2,1,2,0.34,0.303,0.71,0.3881,6,32
2177,2011/4/5,2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,5,51
2178,2011/4/5,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,9,67
2179,2011/4/5,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,6,62
2180,2011/4/5,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,17,113
2181,2011/4/5,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,27,246
2182,2011/4/5,2,0,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,19,248
2183,2011/4/5,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,12,148
2184,2011/4/5,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,4,87
2185,2011/4/5,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81
2186,2011/4/5,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43
2187,2011/4/5,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,3,23
2188,2011/4/6,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,0,15
2189,2011/4/6,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,0,2
2190,2011/4/6,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,0,5
2191,2011/4/6,2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,0,4
2192,2011/4/6,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,0,1
2193,2011/4/6,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12
2194,2011/4/6,2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,4,52
2195,2011/4/6,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,3,130
2196,2011/4/6,2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,17,308
2197,2011/4/6,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,8,157
2198,2011/4/6,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,21,48
2199,2011/4/6,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,23,70
2200,2011/4/6,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,22,112
2201,2011/4/6,2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,29,83
2202,2011/4/6,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80
2203,2011/4/6,2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,34,83
2204,2011/4/6,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142
2205,2011/4/6,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,53,303
2206,2011/4/6,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,43,282
2207,2011/4/6,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196
2208,2011/4/6,2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,15,126
2209,2011/4/6,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84
2210,2011/4/6,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,13,71
2211,2011/4/6,2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,11,29
2212,2011/4/7,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15
2213,2011/4/7,2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,2,11
2214,2011/4/7,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0,0,7
2215,2011/4/7,2,0,4,3,0,4,1,1,0.36,0.3485,0.66,0.194,0,3
2216,2011/4/7,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,0,1
2217,2011/4/7,2,0,4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,0,6
2218,2011/4/7,2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,5,59
2219,2011/4/7,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152
2220,2011/4/7,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,23,291
2221,2011/4/7,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,15,155
2222,2011/4/7,2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,29,66
2223,2011/4/7,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0,36,86
2224,2011/4/7,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0,39,114
2225,2011/4/7,2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,36,99
2226,2011/4/7,2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,46,111
2227,2011/4/7,2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,27,133
2228,2011/4/7,2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0,52,161
2229,2011/4/7,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,63,280
2230,2011/4/7,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,68,265
2231,2011/4/7,2,0,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,34,192
2232,2011/4/7,2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,37,166
2233,2011/4/7,2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,19,89
2234,2011/4/7,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,18,63
2235,2011/4/7,2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,9,45
2236,2011/4/8,2,0,4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,4,21
2237,2011/4/8,2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,3,6
2238,2011/4/8,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,3,10
2239,2011/4/8,2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,0,1
2240,2011/4/8,2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,0,1
2241,2011/4/8,2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,1,8
2242,2011/4/8,2,0,4,6,0,5,1,2,0.34,0.3636,0.87,0,2,33
2243,2011/4/8,2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,4,109
2244,2011/4/8,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,13,208
2245,2011/4/8,2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,17,168
2246,2011/4/8,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63
2247,2011/4/8,2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,19,79
2248,2011/4/8,2,0,4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,29,51
2249,2011/4/8,2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,7,35
2250,2011/4/8,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,2,13
2251,2011/4/8,2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,1,24
2252,2011/4/8,2,0,4,16,0,5,1,2,0.32,0.303,0.93,0.2537,2,58
2253,2011/4/8,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,10,138
2254,2011/4/8,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2537,8,54
2255,2011/4/8,2,0,4,19,0,5,1,3,0.3,0.2727,0.93,0.4179,1,52
2256,2011/4/8,2,0,4,20,0,5,1,2,0.3,0.2727,0.93,0.3284,12,51
2257,2011/4/8,2,0,4,21,0,5,1,2,0.3,0.2879,0.93,0.2537,11,43
2258,2011/4/8,2,0,4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,9,42
2259,2011/4/8,2,0,4,23,0,5,1,2,0.3,0.2879,0.93,0.2239,4,31
2260,2011/4/9,2,0,4,0,0,6,0,2,0.3,0.2879,0.87,0.2239,5,26
2261,2011/4/9,2,0,4,1,0,6,0,2,0.3,0.303,0.87,0.1343,3,17
2262,2011/4/9,2,0,4,2,0,6,0,2,0.32,0.303,0.87,0.2239,2,15
2263,2011/4/9,2,0,4,3,0,6,0,3,0.3,0.2879,1,0.2537,3,11
2264,2011/4/9,2,0,4,4,0,6,0,3,0.3,0.2727,1,0.2537,0,3
2265,2011/4/9,2,0,4,5,0,6,0,2,0.3,0.2879,0.93,0.2239,0,5
2266,2011/4/9,2,0,4,6,0,6,0,2,0.3,0.2879,0.93,0.194,0,13
2267,2011/4/9,2,0,4,7,0,6,0,2,0.3,0.303,0.93,0.1642,8,13
2268,2011/4/9,2,0,4,8,0,6,0,2,0.32,0.303,0.93,0.1642,7,47
2269,2011/4/9,2,0,4,9,0,6,0,2,0.34,0.3485,0.87,0.1045,27,71
2270,2011/4/9,2,0,4,10,0,6,0,2,0.34,0.3333,0.87,0.1343,43,90
2271,2011/4/9,2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0,51,91
2272,2011/4/9,2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,79,123
2273,2011/4/9,2,0,4,13,0,6,0,2,0.36,0.3788,0.81,0,114,108
2274,2011/4/9,2,0,4,14,0,6,0,2,0.36,0.3485,0.81,0.1343,94,118
2275,2011/4/9,2,0,4,15,0,6,0,2,0.36,0.3788,0.87,0,85,116
2276,2011/4/9,2,0,4,16,0,6,0,2,0.38,0.3939,0.82,0,73,118
2277,2011/4/9,2,0,4,17,0,6,0,2,0.38,0.3939,0.82,0.0896,128,129
2278,2011/4/9,2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,48,129
2279,2011/4/9,2,0,4,19,0,6,0,2,0.38,0.3939,0.82,0.1343,47,83
2280,2011/4/9,2,0,4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,19,74
2281,2011/4/9,2,0,4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,10,65
2282,2011/4/9,2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,21,66
2283,2011/4/9,2,0,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,12,45
2284,2011/4/10,2,0,4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,5,48
2285,2011/4/10,2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,6,31
2286,2011/4/10,2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,12,24
2287,2011/4/10,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,5,11
2288,2011/4/10,2,0,4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,3,2
2289,2011/4/10,2,0,4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4
2290,2011/4/10,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4
2291,2011/4/10,2,0,4,7,0,0,0,2,0.36,0.3636,1,0.0896,3,7
2292,2011/4/10,2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,17,38
2293,2011/4/10,2,0,4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,31,50
2294,2011/4/10,2,0,4,10,0,0,0,2,0.4,0.4091,0.87,0,69,81
2295,2011/4/10,2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,93,109
2296,2011/4/10,2,0,4,12,0,0,0,2,0.42,0.4242,0.88,0.1343,94,136
2297,2011/4/10,2,0,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,121,142
2298,2011/4/10,2,0,4,14,0,0,0,1,0.5,0.4848,0.72,0.194,148,133
2299,2011/4/10,2,0,4,15,0,0,0,1,0.5,0.4848,0.77,0.2239,156,141
2300,2011/4/10,2,0,4,16,0,0,0,2,0.52,0.5,0.72,0.1642,135,153
2301,2011/4/10,2,0,4,17,0,0,0,2,0.52,0.5,0.72,0.194,84,152
2302,2011/4/10,2,0,4,18,0,0,0,1,0.5,0.4848,0.77,0.194,103,137
2303,2011/4/10,2,0,4,19,0,0,0,1,0.5,0.4848,0.77,0.194,47,84
2304,2011/4/10,2,0,4,20,0,0,0,1,0.46,0.4545,0.82,0.1343,21,71
2305,2011/4/10,2,0,4,21,0,0,0,1,0.44,0.4394,0.88,0.194,18,77
2306,2011/4/10,2,0,4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,12,45
2307,2011/4/10,2,0,4,23,0,0,0,1,0.46,0.4545,0.88,0.3582,5,27
2308,2011/4/11,2,0,4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,7,16
2309,2011/4/11,2,0,4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,1,3
2310,2011/4/11,2,0,4,2,0,1,1,1,0.46,0.4545,0.94,0.2836,7,2
2311,2011/4/11,2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.194,0,1
2312,2011/4/11,2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,1,12
2313,2011/4/11,2,0,4,6,0,1,1,2,0.46,0.4545,1,0.2239,2,59
2314,2011/4/11,2,0,4,7,0,1,1,2,0.5,0.4848,0.88,0.2239,12,164
2315,2011/4/11,2,0,4,8,0,1,1,2,0.52,0.5,0.88,0.2836,28,286
2316,2011/4/11,2,0,4,9,0,1,1,2,0.56,0.5303,0.83,0.2836,33,132
2317,2011/4/11,2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,41,55
2318,2011/4/11,2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,45,59
2319,2011/4/11,2,0,4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,37,97
2320,2011/4/11,2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,62,77
2321,2011/4/11,2,0,4,14,0,1,1,2,0.72,0.6667,0.54,0.3582,60,85
2322,2011/4/11,2,0,4,15,0,1,1,1,0.74,0.6667,0.48,0.5224,56,85
2323,2011/4/11,2,0,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,73,162
2324,2011/4/11,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,100,352
2325,2011/4/11,2,0,4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,93,290
2326,2011/4/11,2,0,4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,73,211
2327,2011/4/11,2,0,4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,44,122
2328,2011/4/11,2,0,4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,39,119
2329,2011/4/11,2,0,4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,25,66
2330,2011/4/11,2,0,4,23,0,1,1,3,0.58,0.5455,0.6,0,16,38
2331,2011/4/12,2,0,4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,11,13
2332,2011/4/12,2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,6,7
2333,2011/4/12,2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,7,7
2334,2011/4/12,2,0,4,3,0,2,1,2,0.58,0.5455,0.56,0.1343,0,1
2335,2011/4/12,2,0,4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,4,2
2336,2011/4/12,2,0,4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,1,15
2337,2011/4/12,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55
2338,2011/4/12,2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,12,177
2339,2011/4/12,2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,15,211
2340,2011/4/12,2,0,4,9,0,2,1,3,0.46,0.4545,0.94,0.4925,4,50
2341,2011/4/12,2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,6,34
2342,2011/4/12,2,0,4,11,0,2,1,1,0.52,0.5,0.77,0.3582,11,38
2343,2011/4/12,2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,9,83
2344,2011/4/12,2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,22,84
2345,2011/4/12,2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,16,28
2346,2011/4/12,2,0,4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,24,54
2347,2011/4/12,2,0,4,16,0,2,1,2,0.48,0.4697,0.77,0.3881,19,80
2348,2011/4/12,2,0,4,17,0,2,1,3,0.44,0.4394,0.77,0.2239,29,262
2349,2011/4/12,2,0,4,18,0,2,1,3,0.44,0.4394,0.77,0.2239,21,203
2350,2011/4/12,2,0,4,19,0,2,1,2,0.42,0.4242,0.82,0.2836,3,127
2351,2011/4/12,2,0,4,20,0,2,1,2,0.42,0.4242,0.82,0.2836,9,94
2352,2011/4/12,2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.194,10,74
2353,2011/4/12,2,0,4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,7,47
2354,2011/4/12,2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,8,31
2355,2011/4/13,2,0,4,0,0,3,1,2,0.4,0.4091,1,0.2985,3,12
2356,2011/4/13,2,0,4,1,0,3,1,2,0.4,0.4091,1,0.2985,0,1
2357,2011/4/13,2,0,4,2,0,3,1,3,0.4,0.4091,1,0.2985,0,2
2358,2011/4/13,2,0,4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,0,2
2359,2011/4/13,2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,1,2
2360,2011/4/13,2,0,4,5,0,3,1,3,0.38,0.3939,0.94,0.2537,1,4
2361,2011/4/13,2,0,4,6,0,3,1,3,0.38,0.3939,0.94,0.2239,1,33
2362,2011/4/13,2,0,4,7,0,3,1,3,0.36,0.3485,1,0.2239,3,67
2363,2011/4/13,2,0,4,8,0,3,1,3,0.38,0.3939,0.94,0.194,6,158
2364,2011/4/13,2,0,4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,2,63
2365,2011/4/13,2,0,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,4,42
2366,2011/4/13,2,0,4,11,0,3,1,2,0.42,0.4242,0.82,0.194,4,57
2367,2011/4/13,2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,12,83
2368,2011/4/13,2,0,4,13,0,3,1,2,0.44,0.4394,0.77,0.194,6,55
2369,2011/4/13,2,0,4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,24,82
2370,2011/4/13,2,0,4,15,0,3,1,2,0.44,0.4394,0.72,0.2836,12,69
2371,2011/4/13,2,0,4,16,0,3,1,1,0.46,0.4545,0.67,0.2836,23,119
2372,2011/4/13,2,0,4,17,0,3,1,1,0.46,0.4545,0.67,0.2985,25,284
2373,2011/4/13,2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,28,293
2374,2011/4/13,2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,15,160
2375,2011/4/13,2,0,4,20,0,3,1,1,0.44,0.4394,0.62,0.2537,7,119
2376,2011/4/13,2,0,4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,17,100
2377,2011/4/13,2,0,4,22,0,3,1,1,0.42,0.4242,0.67,0.194,10,89
2378,2011/4/13,2,0,4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,5,57
2379,2011/4/14,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,3,18
2380,2011/4/14,2,0,4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,1,9
2381,2011/4/14,2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,0,3
2382,2011/4/14,2,0,4,3,0,4,1,1,0.34,0.3333,0.81,0.1343,0,2
2383,2011/4/14,2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0,1,8
2384,2011/4/14,2,0,4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,2,12
2385,2011/4/14,2,0,4,6,0,4,1,1,0.34,0.3485,0.76,0.1045,4,66
2386,2011/4/14,2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0,11,182
2387,2011/4/14,2,0,4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,21,316
